단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
012450,KR7012450003,한화에어로스페이스,ST,1.0,0,15,0,Y,N,N,9,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,118400,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,191882,5000,19870527,50630,265650000000,12.0,,0,,N,Y,Y,59273,4154,10101,7791,27.59,20230930.0,59945,913,N,N,N
012510,KR7012510004,더존비즈온,ST,2.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,39832,500,19881028,30382,15191392000,12.0,,0,,N,Y,Y,2504,455,326,239,7.68,20230930.0,8719,,N,N,N
012600,KR7012600003,청호ICT,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2490,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19900710,43337,21668906500,12.0,,0,,N,N,Y,138,-3,-1,-24,-11.94,20230930.0,1079,,N,N,N
012610,KR7012610002,경인양행,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3745,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25383,500,19951005,41616,20808182500,12.0,,0,,N,N,Y,2648,-48,-126,-34,-2.44,20230930.0,1558,,N,N,N
012630,KR7012630000,HDC,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,7030,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,104334,5000,19961016,59741,298708605000,12.0,,0,,N,N,Y,43191,2105,2391,1618,4.38,20230930.0,4199,HDC,N,N,N
012690,KR7012690004,모나리자,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2695,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,244123,500,19881014,36571,18885627500,12.0,,0,,N,N,Y,1209,29,29,23,3.06,20221231.0,985,,N,N,N
012750,KR7012750006,에스원,ST,2.0,0,26,0,N,N,N,9,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,59700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,22090,500,19960130,37999,18999589000,12.0,,0,,N,Y,Y,19267,1706,1725,1316,11.34,20230930.0,22685,511,N,N,N
012800,KR7012800009,대창,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1266,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,985269,500,19891205,91140,45570249500,12.0,,0,,N,N,Y,10325,-29,-244,-217,-9.6,20230930.0,1153,,N,N,N
013000,KR7013000005,세우글로벌,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1362,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51059,500,19890905,28705,14352515500,12.0,,0,,N,N,Y,270,19,28,23,6.67,20230930.0,390,,N,N,N
013360,KR7013360003,일성건설,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1715,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82524,500,19891202,54024,27012440000,12.0,,0,,N,N,Y,4442,58,40,28,3.04,20230930.0,926,,N,N,N
013520,KR7013520002,화승코퍼레이션,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,518217,500,19910222,50051,25025626000,12.0,,0,,N,N,Y,12628,649,495,356,9.71,20230930.0,1043,,N,N,N
013570,KR7013570007,디와이,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,137640,500,19890530,26319,13159816500,12.0,,0,,N,N,Y,8972,367,391,278,5.2,20230930.0,1550,,N,N,N
013580,KR7013580006,계룡건설,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15464,5000,19960130,8930,44654535000,12.0,,0,,N,N,Y,21714,625,399,304,5.0,20230930.0,1286,,N,N,N
013700,KR7013700000,까뮤이앤씨,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1611,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,72156,500,19891130,45152,22576140000,12.0,,0,,N,N,Y,1951,-159,-181,-159,-17.86,20221231.0,727,,N,N,N
013870,KR7013870001,지엠비코리아,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4225,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14474,500,20121120,19072,9536140000,12.0,,0,,N,N,Y,5165,151,98,59,3.55,20230930.0,805,,N,N,N
013890,KR7013890009,지누스,ST,2.0,0,0,0,Y,N,,8,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,16550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,48132,500,20191030,18900,9450338000,12.0,,0,,N,N,Y,6701,167,133,123,2.57,20230930.0,3128,Z35,N,N,N
014130,KR7014130009,한익스프레스,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5450,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,253006,500,19890725,12000,6000000000,12.0,,0,,N,N,Y,5117,115,13,3,-0.3,20230930.0,654,,N,N,N
014160,KR7014160006,대영포장,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1116,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54060,500,19900306,108394,54197274500,12.0,,0,,N,N,Y,3026,119,165,129,7.69,20221231.0,1209,,N,N,N
014280,KR7014280002,금강공업,ST,3.0,0,11,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,,N,N,N,N,N,5680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,63603,1000,19880910,29329,29329357000,12.0,,0,,N,N,Y,6359,529,404,362,11.66,20230930.0,1665,,N,N,N
014285,KR7014281000,금강공업우,ST,0.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,9580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,908,1000,19890731,589,589875000,12.0,,1,,N,N,N,0,0,0,0,0.0,,56,,N,N,N
014440,KR7014440002,영보화학,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4706042,500,19970827,20000,10000000000,12.0,,0,,N,N,Y,637,17,24,22,1.82,20230930.0,768,,N,N,N
014530,KR7014530000,극동유화,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1056348,500,19910131,34869,17434710000,12.0,,0,,N,N,Y,8542,222,172,136,9.06,20230930.0,1642,,N,N,N
014580,KR7014580005,태경비케이,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,190741,500,19910307,27583,13791550000,12.0,,0,,N,N,Y,2267,314,358,278,13.73,20230930.0,1839,,N,N,N
014680,KR7014680003,한솔케미칼,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,181300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,59409,5000,19890520,11335,56675975000,12.0,,0,,N,Y,Y,5802,1031,1149,901,14.51,20230930.0,20550,,N,N,N
014710,KR7014710008,사조씨푸드,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11180,1000,20120629,17218,17218543000,12.0,,0,,N,N,Y,2011,136,104,83,3.54,20221231.0,635,,N,N,N
014790,KR7014790000,HL D&I,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22426,5000,19940812,37858,194374710000,12.0,,0,,N,N,Y,11387,297,181,140,4.29,20230930.0,813,,N,N,N
014820,KR7014820005,동원시스템즈,ST,2.0,0,8,0,Y,N,N,3,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,31750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,13087,5000,19940329,28991,144956410000,12.0,,0,,N,N,Y,9774,666,592,519,9.24,20230930.0,9204,,N,N,N
014825,KR7014821003,동원시스템즈우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,228,5000,19950121,264,1320555000,12.0,,1,,N,N,N,0,0,0,0,0.0,,62,,N,N,N
014830,KR7014830004,유니드,ST,3.0,0,8,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,75600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,16571,5000,20041203,6767,33838000000,12.0,,0,,N,N,Y,8864,107,32,28,0.42,20230930.0,5116,378,N,N,N
014910,KR7014910004,성문전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1503,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,292791,500,19900324,22460,11230492500,12.0,,0,,N,N,Y,324,4,-19,-21,-8.32,20230930.0,337,,N,N,N
014915,KR7014911002,성문전자우,ST,0.0,0,13,0,Y,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,7100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2809,500,19900324,600,300000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,42,,N,N,N
014990,KR7014990006,인디에프,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,856,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,153886,500,19890620,75112,37556497500,12.0,,0,,N,N,Y,921,-56,-76,-76,-28.22,20230930.0,642,,N,N,N
015020,KR7015020001,이스타코,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,761,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,199865,500,19881223,42851,21425800000,12.0,,0,,N,N,Y,76,-32,-50,-50,-10.5,20221231.0,326,,N,N,N
015230,KR7015230006,대창단조,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6060,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,72458,500,19890725,28572,14286115000,12.0,,0,,N,N,Y,2951,405,446,318,16.76,20230930.0,1731,,N,N,N
015260,KR7015260003,에이엔피,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1549,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,352509,500,19880118,44716,22358322500,12.0,,0,,N,N,Y,1130,-8,-105,-105,-46.15,20230930.0,692,,N,N,N
015360,KR7015360001,예스코홀딩스,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,34950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1452,5000,19961224,6000,30000000000,12.0,,0,,N,N,Y,10071,688,648,541,11.89,20230930.0,2097,FN2,N,N,N
015590,KR7015590003,KIB플러그에너지,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2043649,500,19890527,236931,118465772000,12.0,,0,,N,N,Y,1057,129,104,113,10.85,20221231.0,1930,,N,N,N
015760,KR7015760002,한국전력,ST,1.0,0,17,0,N,N,N,7,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,19000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1398986,5000,19890810,641964,3209820385000,12.0,,0,,N,Y,Y,656865,-64534,-85626,-5982,-21.43,20230930.0,121973,,N,N,N
015860,KR7015860000,일진홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,Y,N,N,N,3875,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44624,1000,19900322,49347,49852615000,12.0,,0,,N,N,Y,10600,456,480,397,6.39,20230930.0,1912,,N,N,N
015890,KR7015890007,태경산업,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,193133,500,19960130,29228,14614375000,12.0,,0,,N,N,Y,4996,356,371,270,5.19,20230930.0,1961,,N,N,N
016090,KR7016090003,대현,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,68661,500,19900920,44282,26906155000,12.0,,0,,N,N,Y,3193,302,320,254,10.97,20221231.0,921,,N,N,N
016360,KR7016360000,삼성증권,ST,1.0,0,21,0,N,N,Y,6,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,Y,38750,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,98513,5000,19880328,89300,458478080000,12.0,,0,,N,Y,Y,71222,5421,5502,4042,12.75,20230630.0,34603,511,N,N,N
016380,KR7016380008,KG스틸,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8150,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,386315,5000,19860203,100008,500044485000,12.0,,0,,N,Y,Y,25916,2465,2244,1680,12.73,20230930.0,8150,365,N,N,N
016450,KR7016450009,한세예스24홀딩스,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4800,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,48616,500,20000106,40000,20000000000,12.0,,0,,N,N,Y,21301,1438,1067,840,13.17,20230930.0,1920,,N,N,N
016580,KR7016580003,환인제약,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,14330,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,14514,500,19960703,18600,9700035000,12.0,,0,,N,N,Y,1720,237,266,222,8.66,20230930.0,2665,,N,N,N
016590,KR7016590002,신대양제지,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70277,500,19951221,40297,20148910000,12.0,,0,,N,N,Y,4801,495,611,501,10.65,20230930.0,2280,,N,N,N
016610,KR7016610008,DB금융투자,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3975,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,41414,5000,19880627,42446,212231945000,12.0,,0,,N,N,Y,6697,272,286,208,3.69,20230630.0,1687,LB9,N,N,N
016710,KR7016710006,대성홀딩스,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49258,1000,19991222,16089,16089459000,12.0,,0,,N,Y,Y,8460,-35,2067,1507,44.27,20230930.0,1588,,N,N,N
016740,KR7016740003,두올,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3390,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,374165,2500,20160729,33066,82666700000,12.0,,0,,N,N,Y,5523,312,276,174,11.48,20230930.0,1120,,N,N,N
016800,KR7016800005,퍼시스,ST,3.0,0,0,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,30350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1095,1000,19961224,11500,14300000000,12.0,,0,,N,N,Y,2697,293,675,526,14.19,20230930.0,3490,,N,N,N
016880,KR7016880007,웅진,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1559,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1592553,500,19941105,79927,42213540000,12.0,,0,,N,N,Y,7666,200,54,55,12.35,20230930.0,1246,,N,N,N
017040,KR7017040007,광명전기,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2560,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,4926074,500,19900914,43337,21668807500,12.0,,0,,N,N,Y,1045,14,35,29,3.04,20230930.0,1109,,N,N,N
017180,KR7017180001,명문제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73880,500,20080710,33953,16976727000,12.0,,0,,N,N,Y,1267,32,-5,-7,-0.74,20230930.0,736,,N,N,N
017370,KR7017370008,우신시스템,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,459145,500,20020528,18314,9157027000,12.0,,0,,N,N,Y,1874,123,150,118,16.35,20230930.0,1624,,N,N,N
017390,KR7017390006,서울가스,ST,3.0,0,17,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,60800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10871,5000,19950818,5000,35000000000,12.0,,0,,N,Y,Y,11595,-3,248,193,2.41,20230930.0,3040,,N,N,N
017550,KR7017550005,수산중공업,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2045,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,147937,500,19910830,62399,31199565000,12.0,,0,,N,N,Y,1776,141,152,120,10.39,20230930.0,1276,,N,N,N
017670,KR7017670001,SK텔레콤,ST,1.0,0,20,0,N,N,Y,B,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,Y,N,,N,N,N,N,Y,52200,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,563515,100,19891107,218833,30492715900,12.0,,0,,N,Y,Y,130812,14561,12708,9585,10.7,20230930.0,114230,535,N,N,N
017800,KR7017800004,현대엘리베이,ST,2.0,0,12,0,Y,N,N,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,Y,N,N,N,45450,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,53587,5000,19960703,39092,212235955000,12.0,,0,,N,Y,Y,18989,787,4312,3417,37.11,20230930.0,17767,,N,N,N
017810,KR7017810003,풀무원,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16501,500,19951005,38120,19060271000,12.0,,0,,N,N,Y,22315,509,164,125,5.46,20230930.0,4036,,N,N,N
017900,KR7017900002,광전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2035,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,47497,500,19961016,57943,28971881500,12.0,,0,,N,N,Y,976,-17,26,13,0.89,20230930.0,1179,,N,N,N
017940,KR7017940008,E1,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,61800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,16618,5000,19970827,6860,34300000000,12.0,,0,,N,N,Y,57239,1549,2784,2157,18.52,20230930.0,4239,FN2,N,N,N
017960,KR7017960006,한국카본,ST,2.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,121130,500,19950708,51908,25954226000,12.0,,0,,N,N,Y,3925,162,83,39,1.19,20230930.0,6280,,N,N,N
018250,KR7018250001,애경산업,ST,2.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,19080,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,28658,1000,20180322,26409,26409935000,12.0,,0,,N,N,Y,4931,503,531,412,14.89,20230930.0,5039,,N,N,N
018260,KR7018260000,삼성에스디에스,ST,1.0,0,26,0,N,N,N,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,158900,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,242077,500,20141114,77377,38688900000,12.0,,0,,N,Y,Y,98997,5937,7662,5553,8.73,20230930.0,122953,511,N,N,N
018470,KR7018470005,조일알미늄,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,650284,500,19881122,126631,63315860500,12.0,,0,,N,N,Y,5624,158,113,178,10.08,20221231.0,2697,,N,N,N
018500,KR7018500009,동원금속,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1591,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,299587,500,19951110,46754,23377466500,3.0,,0,,N,N,Y,2868,252,188,141,29.18,20230930.0,743,,N,N,N
018670,KR7018670000,SK가스,ST,2.0,0,16,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,157900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9023,5000,19970827,9230,46151220000,12.0,,0,,N,N,Y,53641,3322,3828,2838,15.41,20230930.0,14574,535,N,N,N
018880,KR7018880005,한온시스템,ST,1.0,0,12,0,Y,N,N,8,Y,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7280,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,299106,100,19960731,533800,53380000000,12.0,,0,,N,Y,Y,70968,2240,1750,1135,5.95,20230930.0,38860,,N,N,N
019170,KR7019170000,신풍제약,ST,2.0,0,9,0,Y,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,12680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,120494,500,19900120,52984,26492495000,12.0,,0,,N,Y,Y,1506,-322,-296,-240,-10.1,20230930.0,6718,,N,N,N
019175,KR7019171008,신풍제약우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,19200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2097,500,19900120,2200,1100000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,422,,N,N,N
019180,KR7019180009,티에이치엔,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3225,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,40045,500,19960731,18000,9000000000,12.0,,0,,N,N,Y,4176,263,343,263,35.17,20230930.0,580,,N,N,N
019440,KR7019440007,세아특수강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14470,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,7453,5000,20110601,8570,42850000000,12.0,,0,,N,N,Y,7851,134,55,39,1.67,20230930.0,1240,474,N,N,N
019490,KR7019490002,하이트론,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1593,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,39845,500,19981104,27611,13805612000,12.0,,0,,N,N,Y,79,-98,-95,-95,-117.78,20221231.0,439,,N,N,N
019680,KR7019680008,대교,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56237,500,20040203,84702,42351425000,12.0,,0,,N,N,Y,4970,-263,-278,-289,-9.15,20230930.0,2193,,N,N,N
019685,KR7019681006,대교우B,ST,0.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32456,500,20040203,19426,9713495000,12.0,,2,,N,N,N,0,0,0,0,0.0,,266,,N,N,N
020000,KR7020000006,한섬,ST,2.0,0,6,0,Y,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,19570,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,57965,500,19960703,24630,12315000000,12.0,,0,,N,Y,Y,10757,689,684,583,5.94,20230930.0,4820,Z35,N,N,N
020120,KR7020120002,키다리스튜디오,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5090,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,251851,500,19960703,36990,18495383000,12.0,,0,,N,N,Y,1250,-60,-46,-59,-2.86,20230930.0,1882,,N,N,N
