단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
016100,KR7016100000,리더스코스메틱,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17129,500,20030115,19100,9550447000,12,,0,,N,N,355,-20,-26,20,9,20230630.0,452,,N,N,N
016250,KR7016250003,SGC이테크건설,ST,3.0,0,1010,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,19350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1300,5000,19991228,3243,16733065000,12,,0,,N,N,14682,-4,22,-26,-1,20230930.0,627,378,N,N,N
016600,KR7016600009,큐캐피탈,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,364,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,284861,500,19930621,178247,89123556000,12,,0,,N,N,166,-42,-78,-67,-5,20221231.0,648,,N,N,N
016670,KR7016670002,디모아,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,362,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,104896,500,19930421,101858,50929012000,12,,0,,N,N,252,45,4,-9,-2,20230930.0,368,,N,N,N
016790,KR7016790008,카나리아바이오,ST,1.0,0,1009,1019,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,4950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2483927,100,20180601,172793,17279380500,12,,0,,N,Y,850,-54,-181,-170,-125,20230630.0,8553,,N,N,N
016920,KR7016920001,카스,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1532,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,98690,500,19900104,26493,13246769000,12,,0,,N,N,1164,18,4,4,1,20230930.0,405,,N,N,N
017000,KR7017000001,신원종합개발,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3535,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28065,5000,19941207,11668,60989616000,12,,0,,N,N,1882,20,91,44,5,20221231.0,412,,N,N,N
017250,KR7017250002,인터엠,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1347,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,149858,500,19960103,21045,10522733500,9,,0,,N,N,370,95,90,90,34,20230630.0,283,,N,N,N
017480,KR7017480005,삼현철강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10018,500,20010109,15702,8551445000,12,,0,,N,N,3406,191,213,160,9,20221231.0,807,,N,N,N
017510,KR7017510009,세명전기,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2960,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,245974,500,19911226,15246,7623000000,12,,0,,N,N,140,10,22,23,3,20221231.0,451,,N,N,N
017650,KR7017650003,대림제지,ST,3.0,0,1009,1021,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11063,500,19941107,9000,4500000000,12,,0,,N,N,802,109,122,92,7,20230630.0,726,,N,N,N
017890,KR7017890005,한국알콜,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11510,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,133072,500,19920804,21605,10802880000,12,,0,,N,N,3318,160,186,151,4,20230930.0,2486,,N,N,N
018000,KR7018000000,유니슨,ST,2.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1091094,500,19960110,126298,63149003000,12,,0,,N,N,760,-88,-151,-151,-31,20230930.0,1629,,N,N,N
018120,KR7018120006,진로발효,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1873,500,19931229,6621,3533010000,12,,0,,N,N,722,51,59,46,8,20230930.0,1067,,N,N,N
018290,KR7018290007,브이티,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1051914,500,19940907,35798,17899003500,12,,0,,N,N,2067,267,248,186,21,20230930.0,6318,,N,N,N
018310,KR7018310003,삼목에스폼,ST,2.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17240,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,11426,500,19960503,14700,7350000000,12,,0,,N,N,3081,773,842,713,19,20230930.0,2534,,N,N,N
018620,KR7018620005,우진비앤지,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1209,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,151663,500,20080520,28889,14444646500,12,,0,,N,N,415,2,4,2,-2,20230930.0,349,,N,N,N
018680,KR7018680009,서울제약,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3885,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,746970,500,20000818,11659,5829659500,12,,0,,N,N,501,17,-11,9,3,20221231.0,452,,N,N,N
018700,KR7018700005,바른손,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1702,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,87076,1000,19940318,35119,35119757000,12,,0,,N,N,274,-25,-57,-57,-20,20230630.0,597,,N,N,N
019010,KR7019010008,베뉴지,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3280,500,19931105,48200,24100000000,12,,0,,N,N,468,16,22,2,1,20230930.0,1017,,N,N,N
019210,KR7019210004,와이지-원,ST,3.0,0,1009,1026,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,5680,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,22158,500,19970806,30573,15286909500,12,,0,,N,N,4219,480,322,238,9,20230930.0,1736,,N,N,N
019540,KR7019540004,일지테크,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35867,500,19921103,13513,6756750000,12,,0,,N,N,4274,270,258,175,23,20230930.0,559,,N,N,N
019550,KR7019550003,SBI인베스트먼트,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,799,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,408929,500,19890906,162066,83533287500,12,,0,,N,N,169,-150,-150,-150,-12,20221231.0,1294,,N,N,N
019570,KR7019570001,리더스 기술투자,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,614,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123903,500,19890314,52470,26235020000,12,,0,,N,N,71,-49,-54,-54,-31,20230630.0,322,,N,N,N
019590,KR7019590009,엠벤처투자,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,713,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,486037,500,19890314,113966,56983271000,12,,0,,N,N,29,-21,-17,-17,-7,20230630.0,812,,N,N,N
019660,KR7019660000,글로본,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,126647,500,19920604,34790,17395373000,12,,0,,N,N,185,-41,-69,-64,-40,20221231.0,396,,N,N,N
019770,KR7019770007,서연탑메탈,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4430,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,718419,500,20110624,11650,5825000000,12,,0,,N,N,1459,83,93,88,15,20230930.0,516,,N,N,N
019990,KR7019990001,에너토크,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,77311,500,20060201,9756,4878044000,12,,0,,N,N,194,-6,-3,-3,-1,20230930.0,576,,N,N,N
020180,KR7020180006,대신정보통신,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1241,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,296986,500,19951006,38428,19214457500,3,,0,,N,N,2285,42,1,0,0,20230331.0,476,,N,N,N
020400,KR7020400008,대동금속,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25649,1000,19930730,3189,3189166000,12,,0,,N,N,1469,23,26,22,5,20221231.0,273,,N,N,N
020710,KR7020710000,시공테크,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3379644,500,19990813,20047,10023985000,12,,0,,N,N,961,41,77,63,7,20230930.0,1178,,N,N,N
021040,KR7021040001,대호특수강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4075,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3172,5000,19960827,10852,54261935000,12,,0,,N,N,1575,-4,-41,-42,-16,20230630.0,442,,N,N,N
021045,KR7021041009,대호특수강우,ST,0.0,0,1009,1026,N,Y,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7880,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,506,5000,20010913,424,2121230000,12,,2,,N,N,0,0,0,0,0,,33,,N,N,N
021080,KR7021080007,에이티넘인베스트,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2935,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,219875,500,19910712,48000,24000000000,12,,0,,N,N,1010,352,355,282,18,20221231.0,1408,,N,N,N
021320,KR7021320007,KCC건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5270,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,20206,5000,20010821,21400,107000000000,12,,0,,N,N,18931,-11,136,44,1,20221231.0,1127,KCC,N,N,N
021650,KR7021650007,한국큐빅,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32322,500,20030124,16350,8175281500,12,,0,,N,N,1859,82,73,59,10,20230930.0,500,,N,N,N
021880,KR7021880000,메이슨캐피탈,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,294,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,174303,500,19960902,152184,76092204000,3,,0,,N,N,10,-3,-3,-3,-2,20230630.0,447,,N,N,N
022100,KR7022100002,포스코DX,ST,1.0,1006,0,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,55800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1438020,500,20001128,152034,76017364500,12,,0,,N,Y,11302,964,1012,803,24,20230930.0,84835,853,N,N,N
022220,KR7022220008,TKG애강,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1204,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33146,500,20060411,51794,25897289500,12,,0,,N,N,761,45,54,46,5,20221231.0,623,,N,N,N
023160,KR7023160005,태광,ST,2.0,0,1009,1026,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,14920,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,96686,500,19940907,26500,13250000000,12,,0,,N,N,2407,502,629,501,13,20230930.0,3953,,N,N,N
023410,KR7023410004,유진기업,ST,2.0,0,1009,1025,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,3555,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,188786,500,19941007,77310,38655431500,12,,0,,N,N,7519,502,699,593,12,20230630.0,2748,,N,N,N
023440,KR7023440001,제이스코홀딩스,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1355,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,557318,500,19941007,51174,25587364500,12,,0,,N,N,332,-27,-41,-53,-15,20230630.0,693,,N,N,N
023460,KR7023460009,CNH,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1805,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1346,2500,19941007,37200,93000000000,12,,0,,N,N,1042,30,12,16,3,20230630.0,671,,N,N,N
023600,KR7023600000,삼보판지,ST,3.0,0,1009,1021,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3888,500,19960529,16170,8085000000,12,,0,,N,N,2724,336,378,307,11,20230630.0,1473,,N,N,N
023760,KR7023760002,한국캐피탈,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,582,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,92270,500,19941107,315609,157804788000,12,,0,,N,N,1766,399,402,308,13,20230630.0,1836,,N,N,N
023770,KR7023770001,플레이위드,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,102335,500,19941107,8766,4383410000,12,,0,,N,N,145,-72,-14,-30,-11,20221231.0,648,,N,N,N
023790,KR7023790009,동일철강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,107295,500,19941107,16008,8004162500,12,,0,,N,N,322,9,-161,-156,-42,20221231.0,235,,N,N,N
023900,KR7023900004,풍국주정,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15607,500,19941123,12600,6300000000,12,,0,,N,N,820,34,48,39,3,20230630.0,1435,,N,N,N
023910,KR7023910003,대한약품,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27600,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,4088,500,19941123,6000,3000000000,12,,0,,N,N,1843,330,335,250,12,20221231.0,1656,,N,N,N
024060,KR7024060006,흥구석유,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,265577,100,19941207,15000,1500000000,12,,0,,N,N,1467,14,34,27,3,20221231.0,1213,,N,N,N
024120,KR7024120008,KB오토시스,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36266,500,19941207,11500,5750000000,12,,0,,N,N,980,-29,-37,-27,-6,20230630.0,526,,N,N,N
024740,KR7024740003,한일단조,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,481387,500,19961129,31532,15766273000,12,,0,,N,N,931,99,86,71,12,20230630.0,775,,N,N,N
024800,KR7024800005,유성티엔에스,ST,3.0,0,1013,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33964,500,19991210,37051,18525906000,12,,0,,N,N,1821,20,535,495,15,20230930.0,785,,N,N,N
024810,KR7024810004,이화전기,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,899,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,200,19941229,201999,40399897600,12,,0,,N,N,363,29,-243,-243,-14,20230930.0,1815,,N,N,N
024830,KR7024830002,세원물산,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5278,500,19941229,8350,4175000000,12,,0,,N,N,1711,150,197,163,7,20221231.0,542,,N,N,N
024840,KR7024840001,KBI메탈,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1453,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,139368,500,19941229,33952,16976266500,12,,0,,N,N,5182,59,4,-15,-2,20230930.0,493,,N,N,N
024850,KR7024850000,HLB이노베이션,ST,2.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,182335,500,20010118,66507,33253615500,12,,0,,N,N,314,4,11,140,39,20230331.0,1649,,N,N,N
024880,KR7024880007,케이피에프,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4960,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35582,500,19941229,20682,10341399000,12,,0,,N,N,6052,374,255,221,14,20230930.0,1025,,N,N,N
024910,KR7024910002,경창산업,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,97175,500,19941229,35819,17909502500,12,,0,,N,N,4878,184,128,96,9,20230930.0,809,,N,N,N
024940,KR7024940009,PN풍년,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,144555,500,19950104,10000,5000000000,12,,0,,N,N,299,9,12,11,5,20230630.0,819,,N,N,N
024950,KR7024950008,삼천리자전거,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,58183,500,19950104,13273,6636788500,12,,0,,N,N,764,5,113,108,15,20230930.0,826,,N,N,N
025320,KR7025320003,시노펙스,ST,2.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4135,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1164802,500,19950420,79721,40294046000,12,,0,,N,N,1976,179,154,104,12,20230930.0,3296,,N,N,N
025440,KR7025440009,DH오토웨어,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,39875,2500,19950522,30781,76953060000,12,,0,,N,N,1906,13,2,-1,0,20230630.0,695,,N,N,N
025550,KR7025550005,한국선재,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3900,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,287892,500,19950619,23909,12261127000,12,,0,,N,N,1871,78,39,49,5,20230930.0,932,,N,N,N
025770,KR7025770009,한국정보통신,ST,2.0,1007,1016,1032,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,8810,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,15454,500,19980120,37444,19406371500,12,,0,,N,N,5215,327,353,282,15,20230930.0,3298,,N,N,N
025870,KR7025870007,신라에스지,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7073,500,19950707,4000,2000000000,12,,0,,N,N,656,17,7,6,4,20230930.0,310,,N,N,N
025880,KR7025880006,케이씨피드,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55775,500,19950707,16715,8357929000,12,,0,,N,N,669,43,52,49,11,20230930.0,412,,N,N,N
025900,KR7025900002,동화기업,ST,1.0,0,1009,1021,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,66400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,40918,500,19950807,20215,10607697500,12,,0,,N,Y,4702,-149,-373,-278,-7,20230630.0,13423,,N,N,N
025950,KR7025950007,동신건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51573,500,19950807,8400,4200000000,12,,0,,N,N,503,14,81,61,7,20221231.0,1506,,N,N,N
025980,KR7025980004,아난티,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,6890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,542958,100,19960106,91550,9155091200,12,,0,,N,N,8061,2631,2349,2156,26,20230930.0,6307,,N,N,N
026040,KR7026040006,제이에스티나,ST,3.0,0,1009,1031,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13742,500,19991221,16503,8684795000,12,,0,,N,N,779,26,12,13,3,20221231.0,371,,N,N,N
026150,KR7026150003,특수건설,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,191039,500,19970806,17546,8773165500,12,,0,,N,N,1711,7,8,5,1,20230930.0,1437,,N,N,N
026910,KR7026910000,광진실업,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6845,500,19960103,6405,3202702500,12,,0,,N,N,429,-15,-14,-14,-7,20230930.0,248,,N,N,N
027040,KR7027040005,서울전자통신,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,415,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,38236,500,19991203,69588,34794423500,12,,0,,N,N,278,-27,-76,-67,-19,20230930.0,288,,N,N,N
027050,KR7027050004,코리아나,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2890,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,536807,500,19991210,40000,20000000000,12,,0,,N,N,660,6,19,17,3,20230930.0,1156,,N,N,N
027360,KR7027360007,아주IB투자,ST,2.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,2225,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,135192,500,20181121,120845,60422703000,12,,0,,N,N,405,153,152,135,11,20230630.0,2688,,N,N,N
027580,KR7027580000,상보,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1814,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11655795,500,20071001,59181,29590639500,12,,0,,N,N,512,35,44,43,9,20230930.0,1073,,N,N,N
027710,KR7027710003,팜스토리,ST,2.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1606,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,399320,500,19960706,111416,57508629000,12,,0,,N,N,11088,258,46,36,2,20230930.0,1789,,N,N,N
027830,KR7027830009,대성창투,ST,3.0,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,410302,500,19991130,54000,27000000000,12,,0,,N,N,137,10,10,8,1,20221231.0,1279,,N,N,N
028080,KR7028080000,휴맥스홀딩스,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35667,500,19970416,12577,6288753000,12,,0,,N,N,4952,85,-299,-361,-11,20230930.0,578,,N,N,N
028300,KR7028300002,HLB,ST,1.0,0,1009,1024,N,N,Y,,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,32250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,812640,500,19960727,129022,64511286000,12,,0,,N,Y,339,-908,-836,-829,-15,20230930.0,41609,,N,N,N
029480,KR7029480001,광무,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,349275,500,19960827,47887,23943945500,12,,0,,N,N,220,-21,-4,-3,0,20230930.0,962,,N,N,N
029960,KR7029960002,코엔텍,ST,2.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,7150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,63134,500,20040618,50000,25000000000,12,,0,,N,N,903,484,502,396,24,20221231.0,3575,,N,N,N
